"2017 Elk Harvest, Hunters and Recreation Days for All Muzzleloader Seasons",,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
1,4,1,0,5,9,56,52
2,5,1,0,6,15,40,101
201,7,1,0,8,15,53,92
3,4,0,0,4,18,22,110
301,0,0,0,0,4,0,7
4,20,11,2,33,129,26,693
441,16,6,0,22,76,29,347
5,5,11,0,16,58,28,292
6,4,11,0,15,207,7,"1,024"
7,38,18,0,56,331,17,"1,794"
8,18,20,0,38,217,18,"1,217"
9,3,0,0,3,18,17,61
10,3,5,0,8,9,89,40
11,11,3,0,14,59,24,315
211,9,2,0,11,50,22,174
12,22,20,3,45,153,29,704
13,2,7,2,11,28,39,145
131,14,10,0,24,63,38,266
231,0,10,4,14,106,13,571
14,32,13,0,45,223,20,"1,191"
214,16,12,0,28,111,25,491
15,34,4,5,43,273,16,"1,369"
16,8,0,0,8,83,10,461
161,15,15,7,37,135,27,684
17,4,0,0,4,67,6,362
171,4,0,0,4,43,9,168
18,38,3,0,41,436,9,"2,550"
181,12,0,0,12,97,12,345
19,32,0,0,32,146,22,729
191,0,0,3,3,50,6,243
20,13,0,0,13,51,25,295
21,7,2,0,9,145,6,760
22,17,5,0,22,90,24,449
23,8,3,3,14,72,19,322
24,18,5,0,23,98,23,439
25,10,15,0,25,106,24,534
26,7,0,0,7,57,12,292
27,3,4,0,7,122,6,587
28,37,5,4,46,333,14,"1,739"
,,,,,,,40

"2017 Elk Harvest, Hunters and Recreation Days for All Muzzleloader Seasons",,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
29,7,3,2,12,56,21,301
30,0,0,2,2,13,15,58
31,6,0,0,6,47,13,274
32,6,3,0,9,28,32,124
33,4,6,2,12,104,12,509
34,7,4,0,11,50,22,304
35,12,2,0,14,110,13,464
36,10,0,0,10,196,5,823
361,2,0,0,2,48,4,243
37,7,11,0,18,149,12,674
371,7,4,0,11,93,12,467
38,0,0,0,0,65,0,378
39,14,3,0,17,79,22,411
391,4,0,0,4,6,67,36
40,21,5,0,26,56,46,246
41,18,0,0,18,233,8,"1,233"
411,0,7,0,7,47,15,162
42,25,0,0,25,226,11,"1,028"
421,18,7,0,25,238,11,"1,285"
43,43,3,0,46,173,27,856
44,20,3,0,23,141,16,784
444,8,3,0,11,68,16,396
45,12,0,0,12,70,17,388
46,5,0,0,5,41,12,246
461,4,0,0,4,16,25,84
47,12,0,0,12,22,55,132
471,0,0,0,0,3,0,6
48,13,4,3,20,57,35,336
481,6,2,0,8,58,14,303
49,23,17,0,40,122,33,622
50,2,0,0,2,59,3,328
500,20,5,0,25,105,24,564
501,9,0,0,9,68,13,348
51,5,5,0,10,55,18,267
511,2,5,0,7,74,9,342
52,0,0,0,0,93,0,561
521,42,13,0,55,281,20,"1,620"
53,24,21,0,45,149,30,814
54,13,19,0,32,114,28,546
55,4,23,4,31,260,12,"1,441"
551,15,11,3,29,125,23,726
56,4,7,0,11,63,17,353
561,4,2,0,6,44,14,214
57,10,0,0,10,92,11,506
58,10,4,0,14,81,17,404
581,5,0,0,5,73,7,315
59,2,0,0,2,52,4,229
591,0,0,0,0,11,0,65
60,0,0,0,0,21,0,145
61,26,14,4,44,88,50,504
62,15,8,0,23,180,13,"1,075"
63,4,9,0,13,71,18,405
64,6,3,3,12,56,21,281
65,9,9,0,18,158,11,749
66,15,9,0,24,66,36,309
67,12,6,0,18,65,28,297
,,,,,,,41

"2017 Elk Harvest, Hunters and Recreation Days for All Muzzleloader Seasons",,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
68,9,2,0,11,124,9,729
681,0,3,0,3,94,3,504
69,6,0,0,6,41,15,215
691,2,0,0,2,10,20,29
70,44,20,8,72,245,29,"1,208"
71,12,11,2,25,183,14,"1,055"
711,4,4,0,8,59,14,255
72,0,3,0,3,28,11,121
73,4,3,0,7,53,13,220
74,11,3,0,14,95,15,568
741,2,0,0,2,5,40,21
75,12,6,0,18,62,29,298
751,15,3,0,18,51,35,239
76,24,5,0,29,82,35,436
77,12,15,0,27,112,24,579
771,0,3,0,3,14,21,48
78,15,13,0,28,93,30,437
79,2,0,0,2,27,7,146
791,0,0,0,0,2,0,18
80,9,5,0,14,111,13,669
81,18,5,0,23,150,15,780
82,21,3,4,28,98,29,460
83,0,7,0,7,60,12,334
84,19,4,0,23,59,39,275
85,25,18,4,47,210,22,"1,078"
851,1,0,0,1,25,4,93
86,6,2,0,8,100,8,517
861,8,2,0,10,55,18,274
104,3,0,0,3,3,100,12
128,0,0,0,0,6,0,12
133,0,0,0,0,8,0,33
134,0,0,0,0,5,0,19
141,1,0,0,1,1,100,1
142,0,0,0,0,3,0,3
Total,"1,357",623,74,"2,054","11,696",18,"60,282"
"2017 Elk Harvest, Hunters and Percent Success for All Muzzleloader Seasons",,,,,,,
,Antlered,Antlered,Antlered,Antlerless,,Antlerless,Antlerless
Unit,Harvest,Hunters,% Success,Harvest,,Hunters,% Success
1,4,4,100,,1,5,20
2,5,10,50,,1,5,20
201,7,10,70,,1,5,20
3,0,0,0,,0,8,0
301,0,0,0,,0,2,0
4,0,0,0,,7,61,11
441,0,0,0,,3,34,9
5,0,0,0,,8,35,23
6,0,0,0,,7,106,7
7,38,187,20,,18,144,13
8,18,67,27,,20,150,13
9,3,13,23,,0,5,0
10,3,4,75,,5,5,100
11,0,0,0,,3,31,10
,,,,,,,42

"2017 Elk Harvest, Hunters and Percent Success for All Muzzleloader Seasons",,,,,,
,Antlered,Antlered,Antlered,Antlerless,Antlerless,Antlerless
Unit,Harvest,Hunters,% Success,Harvest,Hunters,% Success
211,0,0,0,2,18,11
12,0,0,0,15,69,22
13,0,0,0,6,16,38
131,0,0,0,10,36,28
231,0,0,0,6,60,10
14,0,0,0,0,42,0
214,0,0,0,2,27,7
15,0,0,0,2,31,6
16,0,0,0,0,26,0
161,0,0,0,6,68,9
17,0,0,0,0,23,0
171,0,0,0,0,24,0
18,0,0,0,3,60,5
181,0,0,0,0,12,0
19,32,114,28,0,32,0
191,0,18,0,3,32,9
20,13,33,39,0,18,0
21,0,0,0,2,63,3
22,0,0,0,2,41,5
23,0,0,0,6,35,17
24,0,0,0,5,47,11
25,0,0,0,8,45,18
26,0,0,0,0,27,0
27,0,0,0,0,16,0
28,0,0,0,5,48,10
29,7,29,24,5,27,19
30,0,0,0,2,9,22
31,0,0,0,0,16,0
32,0,0,0,0,12,0
33,0,0,0,8,62,13
34,0,0,0,0,21,0
35,12,58,21,2,52,4
36,10,115,9,0,81,0
361,2,16,13,0,32,0
37,0,0,0,0,18,0
371,0,0,0,0,19,0
38,0,21,0,0,44,0
39,14,65,22,3,14,21
391,4,6,67,0,0,0
40,0,0,0,5,20,25
41,18,85,21,0,148,0
411,0,7,0,7,40,18
42,25,145,17,0,81,0
421,18,90,20,7,148,5
43,43,145,30,3,28,11
44,20,100,20,3,41,7
444,8,51,16,3,17,18
45,12,59,20,0,11,0
46,5,30,17,0,11,0
461,4,16,25,0,0,0
47,12,19,63,0,3,0
471,0,0,0,0,3,0
48,13,30,43,7,27,26
481,6,34,18,2,24,8
49,23,64,36,17,58,29
50,2,30,7,0,29,0
,,,,,,43

"2017 Elk Harvest, Hunters and Percent Success for All Muzzleloader Seasons",,,,,,
,Antlered,Antlered,Antlered,Antlerless,Antlerless,Antlerless
Unit,Harvest,Hunters,% Success,Harvest,Hunters,% Success
500,20,49,41,5,56,9
501,9,33,27,0,35,0
51,5,24,21,5,31,16
511,2,32,6,5,42,12
52,0,59,0,0,34,0
521,42,173,24,13,108,12
53,24,76,32,21,73,29
54,13,64,20,19,50,38
55,4,103,4,27,157,17
551,15,41,37,14,84,17
56,4,34,12,7,29,24
561,4,30,13,2,14,14
57,10,52,19,0,40,0
58,10,46,22,4,35,11
581,5,34,15,0,39,0
59,2,32,6,0,20,0
591,0,2,0,0,9,0
60,0,8,0,0,13,0
61,26,44,59,18,44,41
62,15,115,13,8,65,12
63,4,31,13,9,40,23
64,6,18,33,6,38,16
65,9,80,11,9,78,12
66,15,34,44,9,32,28
67,12,32,38,6,33,18
68,9,49,18,2,75,3
681,0,32,0,3,62,5
69,6,29,21,0,12,0
691,0,0,0,0,4,0
70,0,0,0,6,78,8
71,0,0,0,9,61,15
711,0,0,0,0,7,0
72,0,0,0,3,12,25
73,0,0,0,3,10,30
74,0,0,0,3,14,21
75,0,0,0,3,8,38
751,0,0,0,0,9,0
76,24,67,36,5,15,33
77,0,0,0,10,36,28
771,0,0,0,0,2,0
78,0,0,0,2,19,11
79,2,8,25,0,19,0
791,0,0,0,0,2,0
80,9,36,25,5,75,7
81,18,78,23,5,72,7
82,0,0,0,4,28,14
83,0,0,0,7,23,30
84,19,39,49,4,20,20
85,0,0,0,12,109,11
851,1,5,20,0,9,0
86,0,0,0,0,53,0
861,0,0,0,0,22,0
104,3,3,100,0,0,0
133,0,0,0,0,3,0
142,0,0,0,0,3,0
Total,728,"3,267",22,504,"4,669",11
,,,,,,44

st,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 1",,,,,Season Limited Antlered Seasons,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
3,41,0,0,41,196,21,660
301,21,0,0,21,62,34,101
4,134,0,0,134,501,27,"1,578"
441,73,0,0,73,172,42,469
5,81,0,0,81,254,32,785
7,45,0,0,45,177,25,628
8,35,0,0,35,110,32,357
9,8,0,0,8,16,50,40
11,115,0,0,115,688,17,"2,612"
211,105,0,0,105,158,66,674
12,244,0,0,244,712,34,"2,439"
13,42,0,0,42,160,26,560
131,32,0,0,32,76,42,334
231,52,0,0,52,269,19,969
14,30,0,0,30,137,22,509
214,0,0,0,0,41,0,165
19,24,0,0,24,94,26,337
191,5,0,0,5,39,13,123
20,15,0,0,15,19,79,66
21,89,0,0,89,284,31,937
22,82,0,0,82,213,38,729
23,126,0,0,126,490,26,"1,926"
24,234,0,0,234,788,30,"2,739"
25,21,0,0,21,203,10,765
26,32,0,0,32,171,19,588
29,4,0,0,4,8,50,40
30,0,0,0,0,65,0,213
31,27,0,0,27,120,23,455
32,16,0,0,16,108,15,377
33,140,0,0,140,376,37,"1,300"
34,32,0,0,32,262,12,936
38,7,0,0,7,27,26,73
39,16,0,0,16,52,31,159
391,5,0,0,5,14,36,38
41,20,0,0,20,131,15,573
411,10,0,0,10,60,17,260
42,20,0,0,20,231,9,822
421,70,0,0,70,231,30,883
46,2,0,0,2,22,9,74
461,0,0,0,0,9,0,32
48,24,0,0,24,68,35,218
481,23,0,0,23,65,35,255
49,35,0,0,35,72,49,274
50,9,0,0,9,47,19,154
500,16,0,0,16,85,19,305
501,16,0,0,16,34,47,122
51,5,0,0,5,28,18,112
511,0,0,0,0,65,0,222
52,20,0,0,20,60,33,221
521,40,0,0,40,381,10,"1,533"
53,43,0,0,43,180,24,745
54,54,0,0,54,250,22,902
55,71,0,0,71,256,28,978
551,14,0,0,14,65,22,255
56,8,0,0,8,47,17,176
561,9,0,0,9,30,30,101
,,,,,,,45

"2017 Elk Harvest, Hunters and Percent Success for All Muzzleloader Seasons",,,,,,,
,Antlered,Antlered,Antlered,,Antlerless,Antlerless,Antlerless
Unit,Harvest,Hunters,% Success,,Harvest,Hunters,% Success
57,11,0,0,11,42,26,167
58,15,0,0,15,38,39,152
581,7,0,0,7,39,18,138
59,7,0,0,7,39,18,131
60,11,0,0,11,42,26,176
61,63,0,0,63,124,51,463
62,51,0,0,51,263,19,"1,142"
63,13,0,0,13,50,26,150
66,97,0,0,97,269,36,"1,078"
67,71,0,0,71,265,27,"1,077"
68,48,0,0,48,225,21,818
681,17,0,0,17,138,12,428
69,10,0,0,10,30,33,102
76,112,0,0,112,177,63,645
79,20,0,0,20,137,15,502
80,72,0,0,72,321,22,"1,058"
81,59,0,0,59,288,20,"1,018"
84,21,0,0,21,43,49,133
104,9,0,0,9,16,56,73
Total,"3,156",0,0,"3,156","12,025",26,"43,349"
,,,,,,,46

nd,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 2",,,,,Season Limited Antlered Seasons,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
7,58,0,0,58,293,20,"1,255"
8,106,0,0,106,460,23,"1,727"
9,7,0,0,7,24,29,99
19,39,0,0,39,241,16,969
191,12,0,0,12,89,13,327
20,19,0,0,19,19,100,57
29,0,0,0,0,4,0,26
39,11,0,0,11,48,23,173
391,0,0,0,0,2,0,9
46,4,0,0,4,26,15,137
461,0,0,0,0,11,0,66
48,17,0,0,17,63,27,386
481,31,0,0,31,109,28,545
49,43,0,0,43,101,43,481
50,20,0,0,20,71,28,384
500,20,0,0,20,80,25,405
501,7,0,0,7,49,14,250
51,19,0,0,19,35,54,150
56,6,0,0,6,46,13,242
561,10,0,0,10,27,37,162
57,18,0,0,18,42,43,191
58,18,0,0,18,37,49,180
61,51,0,0,51,108,47,666
66,58,0,0,58,242,24,"1,238"
67,27,0,0,27,242,11,"1,574"
69,0,0,0,0,26,0,93
76,28,0,0,28,57,49,259
79,12,0,0,12,87,14,499
84,19,0,0,19,62,31,258
104,6,0,0,6,8,75,39
Total,666,0,0,666,"2,709",25,"12,847"
"2017 Elk Harvest, Hunters and Recreation Days for 3rd Season Limited Antlered Seasons",,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
7,22,0,0,22,219,10,"1,010"
8,57,0,0,57,256,22,"1,345"
9,7,0,0,7,14,50,72
19,6,0,0,6,160,4,872
191,0,0,0,0,92,0,315
20,10,0,0,10,19,53,92
29,3,0,0,3,7,43,32
39,2,0,0,2,45,4,228
391,5,0,0,5,9,56,57
46,3,0,0,3,18,17,90
461,0,0,0,0,13,0,69
48,3,0,0,3,12,25,65
481,13,0,0,13,66,20,367
49,8,0,0,8,22,36,94
50,7,0,0,7,59,12,312
500,11,0,0,11,30,37,143
501,17,0,0,17,46,37,198
51,9,0,0,9,31,29,139
,,,,,,,47

rd,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 3",,,,,Season Limited Antlered Seasons,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
56,5,0,0,5,50,10,313
561,5,0,0,5,25,20,112
57,10,0,0,10,50,20,254
58,3,0,0,3,37,8,156
61,21,0,0,21,41,51,201
66,38,0,0,38,147,26,792
67,21,0,0,21,150,14,779
69,3,0,0,3,16,19,49
76,13,0,0,13,28,46,153
79,0,0,0,0,88,0,459
84,6,0,0,6,31,19,158
104,0,0,0,0,6,0,24
Total,308,0,0,308,"1,787",17,"8,950"
"2017 Elk Harvest, Hunters and Recreation Days for 4 th Season Limited Antlered Seasons",,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
3,17,0,0,17,381,4,"1,444"
301,11,0,0,11,218,5,661
4,51,0,0,51,260,20,"1,045"
441,33,0,0,33,85,39,267
5,3,0,0,3,4,75,12
7,2,0,0,2,52,4,172
8,7,0,0,7,93,8,349
9,10,0,0,10,10,100,23
11,63,0,0,63,279,23,"1,086"
211,38,0,0,38,131,29,493
12,41,0,0,41,207,20,826
13,36,0,0,36,111,32,438
131,1,0,0,1,24,4,92
231,0,0,0,0,45,0,166
14,8,0,0,8,61,13,230
214,6,0,0,6,39,15,134
19,5,0,0,5,79,6,294
191,3,0,0,3,85,4,294
20,8,0,0,8,18,44,76
21,0,0,0,0,94,0,363
22,3,0,0,3,75,4,315
23,12,0,0,12,121,10,468
24,12,0,0,12,80,15,298
25,1,0,0,1,28,4,117
26,3,0,0,3,76,4,308
29,3,0,0,3,8,38,35
30,13,0,0,13,110,12,406
31,9,0,0,9,69,13,210
32,9,0,0,9,13,69,35
33,4,0,0,4,98,4,408
34,0,0,0,0,30,0,113
38,3,0,0,3,26,12,87
39,3,0,0,3,15,20,33
391,4,0,0,4,13,31,49
41,0,0,0,0,138,0,514
411,0,0,0,0,9,0,38
,,,,,,,48

th,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 4",,,,,Season Limited Antlered Seasons,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
42,9,0,0,9,80,11,311
421,12,0,0,12,94,13,290
46,0,0,0,0,5,0,19
461,0,0,0,0,12,0,57
48,0,0,0,0,8,0,37
481,2,0,0,2,11,18,43
49,5,0,0,5,12,42,45
50,11,0,0,11,51,22,213
500,5,0,0,5,11,45,37
501,4,0,0,4,17,24,66
51,9,0,0,9,19,47,62
511,5,0,0,5,71,7,258
52,3,0,0,3,37,8,67
521,0,0,0,0,44,0,171
53,0,0,0,0,18,0,75
54,42,0,0,42,123,34,485
56,6,0,0,6,25,24,109
561,0,0,0,0,10,0,50
57,8,0,0,8,39,21,142
58,13,0,0,13,47,28,171
581,17,0,0,17,92,18,219
59,0,0,0,0,59,0,172
61,12,0,0,12,21,57,87
63,0,0,0,0,15,0,75
66,25,0,0,25,53,47,199
67,3,0,0,3,74,4,299
68,0,0,0,0,69,0,253
681,0,0,0,0,46,0,197
69,4,0,0,4,17,24,64
74,0,0,0,0,46,0,166
75,4,0,0,4,46,9,150
751,4,0,0,4,35,11,145
77,9,0,0,9,39,23,164
771,0,0,0,0,14,0,43
78,8,0,0,8,29,28,118
80,5,0,0,5,26,19,104
81,6,0,0,6,21,29,67
84,14,0,0,14,23,61,83
104,0,0,0,0,4,0,10
133,0,0,0,0,3,0,13
142,5,0,0,5,21,24,61
Total,672,0,0,672,"4,672",14,"17,296"
,,,,,,,49

st,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 1",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
1,0,1,0,1,5,20,18
2,0,10,2,12,20,60,54
201,0,11,2,13,30,43,98
3,0,41,0,41,98,42,274
301,0,22,5,27,32,84,80
4,0,204,16,220,361,61,856
441,0,32,0,32,83,39,236
5,0,10,0,10,51,20,166
6,0,39,21,60,484,12,"1,648"
7,0,0,0,0,10,0,31
10,0,32,0,32,54,59,141
11,0,21,10,31,258,12,931
211,0,10,13,23,34,68,136
12,0,222,10,232,695,33,"2,044"
13,0,21,13,34,72,47,238
131,0,10,0,10,72,14,210
231,0,72,0,72,242,30,978
14,0,13,3,16,118,14,447
214,0,0,0,0,21,0,86
15,0,26,9,35,141,25,485
16,0,10,10,20,128,16,353
161,0,18,0,18,282,6,889
17,0,26,0,26,159,16,530
171,0,21,0,21,217,10,634
18,0,20,0,20,355,6,"1,290"
181,0,0,0,0,61,0,137
21,0,14,0,14,38,37,106
22,0,0,0,0,40,0,174
23,0,47,0,47,355,13,"1,179"
24,0,41,0,41,343,12,"1,165"
25,0,0,0,0,59,0,271
26,0,0,0,0,48,0,99
27,0,16,6,22,69,32,218
28,0,19,0,19,120,16,417
29,0,0,0,0,10,0,50
31,0,0,0,0,2,0,10
32,0,0,0,0,12,0,37
33,0,10,0,10,269,4,971
34,0,0,0,0,47,0,151
35,0,16,5,21,52,40,160
36,0,0,0,0,35,0,136
361,0,0,0,0,5,0,24
37,0,9,0,9,64,14,231
371,0,6,0,6,62,10,179
38,0,0,0,0,20,0,47
39,0,1,0,1,10,10,30
40,0,16,0,16,33,48,113
41,0,13,0,13,154,8,568
411,0,0,0,0,38,0,89
42,0,18,0,18,92,20,322
421,0,10,5,15,171,9,597
43,0,4,2,6,31,19,103
44,0,7,3,10,31,32,73
444,0,0,0,0,10,0,20
45,0,7,0,7,44,16,147
,,,,,,,50

st,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 1",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
46,0,0,0,0,15,0,50
47,0,9,3,12,14,86,36
471,0,0,0,0,2,0,6
51,0,0,0,0,16,0,59
511,0,4,0,4,30,13,99
52,0,0,0,0,94,0,377
521,0,46,5,51,195,26,695
53,0,40,0,40,123,33,495
54,0,10,0,10,66,15,249
55,0,59,7,66,225,29,821
551,0,17,0,17,93,18,383
57,0,4,0,4,69,6,224
58,0,10,0,10,40,25,101
581,0,0,0,0,41,0,136
59,0,0,0,0,11,0,38
60,0,0,0,0,8,0,24
61,0,24,1,25,50,50,189
62,0,6,9,15,50,30,178
63,0,34,0,34,72,47,266
64,0,3,0,3,48,6,180
65,0,22,0,22,112,20,411
66,0,19,0,19,101,19,400
67,0,4,0,4,73,5,319
77,0,0,0,0,3,0,47
79,0,8,0,8,41,20,138
82,0,1,0,1,17,6,57
Total,0,"1,466",160,"1,626","7,956",20,"26,655"
,,,,,,,51

nd,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 2",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
1,0,3,0,3,19,16,73
2,0,15,0,15,20,75,102
201,0,24,2,26,51,51,146
3,0,18,0,18,247,7,964
301,0,0,0,0,93,0,431
4,0,96,15,111,327,34,"1,579"
441,0,24,4,28,149,19,586
5,0,18,2,20,72,28,366
6,0,35,0,35,469,7,"2,206"
7,0,12,0,12,75,16,304
8,0,8,0,8,118,7,603
10,0,26,0,26,63,41,240
11,0,49,10,59,265,22,"1,319"
211,0,20,10,30,220,14,"1,055"
12,0,142,0,142,811,18,"4,028"
13,0,36,12,48,159,30,727
131,0,26,0,26,110,24,433
231,0,28,0,28,160,18,869
14,0,13,6,19,135,14,630
214,0,47,14,61,234,26,"1,048"
15,0,29,0,29,528,5,"2,589"
16,0,0,11,11,183,6,726
161,0,21,11,32,293,11,"1,340"
17,0,18,11,29,201,14,762
171,0,18,0,18,204,9,927
18,0,12,0,12,423,3,"2,113"
181,0,10,0,10,132,8,717
19,0,0,0,0,73,0,351
191,0,5,0,5,60,8,191
20,0,0,0,0,25,0,90
21,0,39,0,39,222,18,"1,132"
22,0,19,10,29,169,17,941
23,0,54,11,65,592,11,"2,792"
24,0,11,11,22,439,5,"2,048"
25,0,8,0,8,57,14,282
26,0,4,0,4,29,14,153
27,0,20,8,28,241,12,"1,171"
28,0,22,0,22,271,8,"1,225"
29,0,4,1,5,21,24,105
30,0,13,4,17,129,13,546
31,0,18,8,26,157,17,771
32,0,15,0,15,78,19,456
33,0,58,4,62,517,12,"2,703"
34,0,10,0,10,101,10,578
35,0,3,0,3,77,4,394
36,0,8,0,8,110,7,556
361,0,0,0,0,8,0,42
37,0,17,0,17,126,13,540
371,0,5,0,5,102,5,384
38,0,0,0,0,25,0,117
39,0,6,0,6,28,21,136
40,0,19,3,22,31,71,107
41,0,24,21,45,236,19,"1,062"
411,0,11,0,11,95,12,510
42,0,130,3,133,568,23,"3,099"
,,,,,,,52

nd,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 2",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
421,0,75,0,75,513,15,"2,671"
43,0,20,8,28,265,11,"1,110"
44,0,3,0,3,24,13,123
444,0,17,8,25,106,24,601
45,0,0,0,0,25,0,143
46,0,2,1,3,32,9,164
47,0,7,2,9,64,14,358
471,0,9,0,9,37,24,168
48,0,21,4,25,56,45,216
481,0,6,0,6,91,7,508
49,0,19,10,29,109,27,576
50,0,0,0,0,127,0,662
500,0,43,0,43,169,25,677
501,0,11,0,11,78,14,373
51,0,4,0,4,56,7,281
511,0,11,0,11,52,21,257
52,0,17,0,17,248,7,"1,330"
521,0,32,16,48,218,22,"1,168"
53,0,19,0,19,94,20,479
54,0,14,0,14,111,13,637
55,0,19,2,21,213,10,"1,126"
551,0,14,6,20,169,12,930
56,0,5,0,5,50,10,311
561,0,7,0,7,29,24,158
57,0,7,0,7,64,11,270
58,0,7,0,7,48,15,214
581,0,3,0,3,67,4,391
59,0,5,0,5,22,23,84
60,0,0,2,2,4,50,22
61,0,63,11,74,155,48,749
62,0,20,0,20,86,23,485
63,0,10,0,10,117,9,681
64,0,12,5,17,96,18,407
65,0,20,4,24,209,11,"1,087"
66,0,30,5,35,130,27,734
67,0,6,0,6,122,5,710
68,0,6,0,6,178,3,963
681,0,6,0,6,130,5,695
69,0,2,7,9,108,8,441
691,0,0,0,0,6,0,25
70,0,38,3,41,299,14,"1,623"
71,0,10,0,10,38,26,214
711,0,0,0,0,16,0,89
72,0,0,0,0,14,0,89
73,0,2,0,2,11,18,63
74,0,6,3,9,45,20,241
75,0,0,0,0,27,0,111
751,0,4,0,4,41,10,216
76,0,52,0,52,187,28,900
77,0,5,0,5,74,7,427
771,0,0,0,0,25,0,104
78,0,0,0,0,50,0,204
79,0,0,5,5,81,6,409
80,0,3,0,3,58,5,353
81,0,18,0,18,55,33,287
,,,,,,,53

nd,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 2",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
82,0,16,0,16,168,10,660
84,0,16,0,16,115,14,425
85,0,0,0,0,39,0,201
86,0,12,0,12,151,8,737
861,0,20,0,20,61,33,279
Total,0,"2,045",294,"2,339","16,381",14,"79,982"
"2017 Elk Harvest, Hunters and Recreation Days for 2 nd Split Season Limited Antlerless
Seasons",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
"49
521","0
0","16
30","1
0","17
30","44
161","39
19","250
901"
Total,0,46,1,47,205,23,"1,151"
"2017 Elk Harvest, Hunters and Recreation Days for 3 rd Season Limited Antlerless
Seasons",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
1,0,7,0,7,9,78,39
2,0,14,0,14,31,45,134
201,0,10,0,10,30,33,139
3,0,13,4,17,559,3,"2,521"
301,0,4,0,4,279,1,"1,244"
4,0,41,4,45,246,18,"1,313"
441,0,14,0,14,66,21,356
5,0,12,0,12,22,55,109
6,0,43,5,48,203,24,991
7,0,25,0,25,93,27,458
8,0,12,2,14,83,17,461
10,0,25,6,31,59,53,285
11,0,67,14,81,510,16,"2,521"
211,0,66,0,66,305,22,"1,536"
12,0,72,12,84,544,15,"2,691"
13,0,18,6,24,169,14,881
131,0,7,0,7,62,11,330
231,0,12,3,15,55,27,303
14,0,14,1,15,64,23,272
214,0,26,7,33,93,35,380
15,0,29,0,29,439,7,"2,386"
16,0,50,0,50,148,34,691
161,0,48,3,51,223,23,989
17,0,28,3,31,209,15,949
171,0,15,0,15,142,11,594
18,0,21,0,21,537,4,"2,805"
181,0,22,5,27,148,18,717
19,0,8,4,12,60,20,343
191,0,6,0,6,43,14,141
20,0,3,0,3,19,16,98
,,,,,,,54

rd,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 3",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
21,0,74,9,83,286,29,"1,403"
22,0,25,3,28,205,14,"1,165"
23,0,97,12,109,512,21,"2,574"
24,0,8,8,16,280,6,"1,383"
25,0,10,0,10,37,27,242
26,0,11,0,11,35,31,201
27,0,6,0,6,152,4,502
28,0,27,0,27,482,6,"2,448"
